PI_pur;PI_sell
0.3812;0.29029
0.36998;0.27911
0.36354;0.28883
0.34843;0.27585
0.3381;0.26603
0.32497;0.25462
0.31874;0.24959
0.34126;0.26925
0.37728;0.30348
0.39941;0.32565
0.42099;0.32876
0.419;0.32772
0.42016;0.31964
0.41809;0.31791
0.41701;0.31746
0.41648;0.31704
0.40338;0.31704
0.40677;0.31799
0.41349;0.32198
0.42587;0.33159
0.46161;0.34982
0.4627;0.34993
0.45349;0.34183
0.42267;0.31538
0.40436;0.31016
0.38429;0.29359
0.38923;0.30985
0.37947;0.29948
0.38055;0.2985
0.34578;0.26989
0.34024;0.2653
0.34873;0.27273
0.35238;0.27814
0.37745;0.30007
0.38933;0.3129
0.38852;0.31519
0.38336;0.31309
0.37854;0.30934
0.37864;0.30965
0.35981;0.29368
0.35306;0.28673
0.37249;0.30098
0.38529;0.30966
0.39522;0.31812
0.41776;0.33809
0.42364;0.34165
0.42362;0.34192
0.4054;0.32599
0.39971;0.31997
0.39725;0.31729
0.42359;0.33511
0.40636;0.31818
0.39764;0.30974
0.35884;0.27638
0.35724;0.27451
0.35809;0.27524
0.3924;0.30545
0.40347;0.31697
0.39917;0.31477
0.40538;0.32358
0.40211;0.32431
0.39967;0.32317
0.39443;0.31877
0.39448;0.32068
0.3954;0.32063
0.3933;0.31671
0.4005;0.31906
0.42059;0.33273
0.43129;0.34388
0.43776;0.34915
0.43918;0.34974
0.4306;0.34284
0.41277;0.32774
0.4065;0.32216
0.40518;0.31873
0.39044;0.30427
0.4104;0.31879
0.35526;0.27306
0.34903;0.26832
0.36526;0.28434
0.39153;0.3127
0.43779;0.35583
0.45879;0.35989
0.45712;0.36006
0.45969;0.35323
0.45745;0.35034
0.45728;0.3508
0.46062;0.35357
0.44891;0.35364
0.45272;0.35557
0.45962;0.35972
0.46052;0.35996
0.48587;0.36981
0.49328;0.37448
0.49551;0.37474
0.48853;0.36759
0.45644;0.35029
0.42652;0.32525
0.40495;0.32402
0.39317;0.3126
0.37834;0.29949
0.34324;0.26974
0.34298;0.26974
0.38335;0.30431
0.39006;0.31401
0.40532;0.3316
0.43356;0.34126
0.43283;0.34216
0.43401;0.33457
0.42588;0.32792
0.42084;0.32431
0.41878;0.32233
0.4093;0.32426
0.41608;0.32821
0.42571;0.33457
0.43353;0.34021
0.4712;0.35962
0.47963;0.36474
0.48759;0.36974
0.47008;0.3538
0.4383;0.33625
0.41723;0.31835
0.444;0.35423
0.44192;0.34974
0.43235;0.33974
0.42786;0.33589
0.42475;0.33364
0.43687;0.34475
0.44087;0.3528
0.4559;0.37254
0.47856;0.37882
0.47634;0.37885
0.47653;0.37004
0.46908;0.36408
0.46326;0.35981
0.46052;0.35705
0.44677;0.3548
0.45132;0.35705
0.46275;0.36483
0.47575;0.37457
0.4963;0.3802
0.49817;0.38019
0.4995;0.37968
0.49096;0.37012
0.46037;0.35431
0.43451;0.33149
0.48561;0.38584
0.45062;0.3546
0.3964;0.30899
0.39015;0.30274
0.40596;0.31647
0.4554;0.35739
0.48442;0.38584
0.49183;0.39797
0.50848;0.40048
0.50604;0.4014
0.51653;0.40097
0.51601;0.40018
0.51614;0.40061
0.5184;0.40144
0.5058;0.40123
0.51158;0.40365
0.51034;0.40156
0.51155;0.40146
0.53521;0.40967
0.53681;0.40962
0.53501;0.4078
0.52696;0.39974
0.50762;0.39237
0.48399;0.37114
0.4298;0.34242
0.39294;0.3094
0.34696;0.27067
0.33908;0.26434
0.33158;0.2582
0.34038;0.26434
0.37218;0.29415
0.38581;0.31229
0.42776;0.33372
0.4533;0.35632
0.48437;0.37303
0.45143;0.34559
0.42322;0.32266
0.41158;0.31259
0.38373;0.29974
0.39714;0.3075
0.40115;0.31237
0.41846;0.32569
0.44389;0.33544
0.43724;0.32917
0.42263;0.31658
0.41651;0.30781
0.39469;0.29748
0.35351;0.26457
0.31648;0.24326
0.29782;0.22381
0.27285;0.19597
0.23118;0.1614
0.20105;0.13414
0.18723;0.1229
0.19113;0.12719
0.2496;0.17945
0.26247;0.18994
0.28327;0.21663
0.28978;0.22665
0.30758;0.24414
0.3178;0.25308
0.30908;0.24654
0.28976;0.22899
0.28844;0.2256
0.29573;0.23104
0.31202;0.24373
0.32388;0.25747
0.35082;0.27913
0.38555;0.30682
0.39484;0.31385
0.37672;0.29616
0.33333;0.25978
0.29107;0.2225
0.25094;0.18517
0.24032;0.17377
0.24144;0.17323
0.19658;0.1341
0.19161;0.12926
0.19251;0.13168
0.22357;0.16187
0.23473;0.17361
0.24448;0.18517
0.25265;0.19819
0.25593;0.20164
0.25232;0.19795
0.24525;0.19271
0.24518;0.19222
0.24751;0.19238
0.2522;0.19448
0.27027;0.20888
0.29457;0.23257
0.30373;0.24007
0.2916;0.22972
0.2517;0.19731
0.23721;0.18418
0.21941;0.16707
0.09527;0.05228
0.04023;0.00314
0.03977;0.00227
0.03864;0.00227
0.0389;0.00228
0.0393;0.00228
0.04443;0.00691
0.14641;0.10051
0.1802;0.11982
0.21658;0.15308
0.18025;0.11289
0.17526;0.10834
0.17005;0.10434
0.16868;0.10338
0.13243;0.08275
0.15879;0.10414
0.16982;0.11061
0.27297;0.20016
0.28977;0.20667
0.27707;0.19529
0.24574;0.16859
0.20697;0.13341
0.1716;0.11279
0.16316;0.10439
0.09487;0.06424
0.07338;0.044
0.03573;0.0122
0.03097;0.00765
0.0381;0.01366
0.046;0.01974
0.10398;0.06444
0.14018;0.10321
0.17403;0.12235
0.19729;0.14319
0.20726;0.14215
0.19934;0.13541
0.1898;0.12726
0.17863;0.1165
0.16195;0.11228
0.15299;0.10421
0.16502;0.11128
0.20567;0.14709
0.22179;0.15074
0.24809;0.1714
0.25388;0.17557
0.25082;0.17197
0.18629;0.12742
0.16753;0.10982
0.15506;0.11216
0.135;0.09362
0.13711;0.09478
0.1333;0.09127
0.13727;0.09433
0.16559;0.11737
0.19282;0.13968
0.24408;0.18774
0.26684;0.19974
0.26953;0.20324
0.28148;0.20401
0.28141;0.20413
0.28283;0.20538
0.28302;0.20537
0.27175;0.20544
0.26662;0.19974
0.26719;0.19573
0.27399;0.20475
0.31725;0.23074
0.32887;0.23965
0.34814;0.25468
0.33246;0.23962
0.29748;0.21974
0.27685;0.19974
0.2626;0.20038
0.24856;0.18528
0.24045;0.17808
0.23734;0.17474
0.23689;0.17444
0.23634;0.17464
0.25262;0.1867
0.25607;0.19641
0.29798;0.22532
0.29438;0.22427
0.26843;0.1916
0.25514;0.17954
0.25559;0.17939
0.26173;0.18421
0.24892;0.18348
0.24393;0.17788
0.25796;0.18664
0.30228;0.2252
0.34342;0.25161
0.34315;0.25112
0.33964;0.24799
0.33023;0.23933
0.27632;0.20214
0.26069;0.18564
0.20139;0.14974
0.1802;0.12724
0.16539;0.11441
0.16415;0.1139
0.16095;0.1109
0.16233;0.11234
0.16732;0.11432
0.17432;0.12476
0.19937;0.13171
0.20148;0.14146
0.20462;0.13766
0.17885;0.11528
0.19047;0.12465
0.19131;0.12468
0.1999;0.14262
0.19838;0.1406
0.22107;0.1557
0.25658;0.18497
0.27938;0.19193
0.27054;0.18698
0.2614;0.18142
0.25243;0.17424
0.20033;0.14005
0.18809;0.12755
